,City1,City2,Distance (km)
3123653,310620,291560,562.2351981597689
1596258,280030,291570,427.1584784509189
1596263,280030,291580,617.2608973932682
1596267,280030,291590,184.14890324494965
3123670,310620,291600,486.61822957372516
1596279,280030,291610,281.8593453590375
1596280,280030,291620,510.78331854272943
1596281,280030,291630,621.1707302178739
1596291,280030,291640,592.7209450857933
1596296,280030,291650,133.99105139729735
1596305,280030,291660,474.6558432106078
1596321,280030,291670,420.55729511772574
1596326,280030,291680,619.1731248089582
1596336,280030,291685,349.1026348871943
1596354,280030,291690,443.6731461381694
1596355,280030,291700,304.23931362386327
1596357,280030,291710,569.0630159226129
1596359,280030,291720,561.6039660393623
1596360,280030,291730,386.13423784833725
3921655,530010,291733,493.414321182066
3921667,530010,291735,447.64546677090834
3123789,310620,291740,584.1115730928889
1596400,280030,291750,377.07501210894213
1596410,280030,291760,428.5426058475008
1596413,280030,291770,349.9537027118389
1596420,280030,291780,315.2542258434354
1596433,280030,291790,106.72112439878802
1596487,280030,291800,463.2051234498763
1596491,280030,291810,168.23883993595888
1596501,280030,291820,377.7412140506348
1596502,280030,291830,462.0185440576998
1596511,280030,291835,502.8448968871942
1596543,280030,291840,411.02670805154844
3123947,310620,291845,522.9313209119633
1596579,280030,291850,535.3621700223831
1596582,280030,291855,543.7548309123941
1596583,280030,291860,570.3502959776062
1596592,280030,291870,458.08428822761516
1596628,280030,291875,650.3941367832376
1596639,280030,291880,358.5433688480157
3124045,310620,291890,456.48369560521286
1596647,280030,291900,447.6669179103737
1596649,280030,291905,445.25044441939326
1596653,280030,291910,220.38215929097757
1596659,280030,291915,522.0831633077308
1596670,280030,291920,259.7939885894533
1596682,280030,291930,505.43737116052193
3921974,530010,291940,594.1178847926224
1596708,280030,291950,600.9727394222892
3922013,530010,291955,470.3919075219308
1596748,280030,291960,383.3392827629785
3124152,310620,291970,609.3053527541698
3922041,530010,291980,641.932731945596
1596767,280030,291990,291.41182729030334
1596770,280030,291992,264.6179917413744
1596774,280030,291995,635.7580872733087
3124179,310620,292000,614.7424163951903
1596781,280030,292010,347.03108027112813
3922074,530010,292020,474.7002521658449
1596791,280030,292030,649.8770698598531
1596822,280030,292040,498.2001325699393
3922107,530010,292045,702.1525460374996
1596839,280030,292050,461.1279022900903
1596841,280030,292060,289.16289320867287
1596851,280030,292070,413.2569548863774
1596859,280030,292080,442.92267954757307
1596906,280030,292090,570.2768071145043
1596912,280030,292100,224.8093034086783
3922210,530010,292105,584.757594229426
3124355,310620,292110,481.5642569860352
1596975,280030,292120,389.99202178090695
1596980,280030,292130,373.70616745747986
1597009,280030,292140,382.8449460607656
1597011,280030,292145,546.4479296793392
1597076,280030,292150,252.93049564402818
1597097,280030,292160,680.9760936446891
1597107,280030,292170,451.58150713642016
3124513,310620,292180,567.9106062347818
1597124,280030,292190,522.843194821553
3124525,310620,292200,502.702236753232
1597132,280030,292205,511.67243194987486
1597133,280030,292210,385.61743555681846
1597138,280030,292220,322.24790137203166
3922424,530010,292225,627.6685408718711
1597147,280030,292230,283.93635434212695
1597149,280030,292240,369.73228452487854
1597168,280030,292250,316.1445275254807
1597184,280030,292260,372.8121633553485
1597195,280030,292265,258.1279921664004
1597225,280030,292270,545.5657047954261
1597242,280030,292273,289.9124736241148
1597250,280030,292275,425.34395656067437
1597257,280030,292280,402.01760707094945
1597287,280030,292285,484.8019710884957
1597299,280030,292290,159.0221217110351
3124708,310620,292300,528.800147634964
1597324,280030,292303,593.8284918504851
1597343,280030,292305,159.88716845816535
1597367,280030,292310,146.98824454290886
1597371,280030,292320,653.7997966918011
1597394,280030,292330,208.99905021840968
1597413,280030,292335,437.59890797096415
3922736,530010,292340,539.0019546957974
1597462,280030,292350,522.4767300145953
1597505,280030,292360,628.5407315505796
3922808,530010,292370,616.6492051747769
1597536,280030,292380,90.3014590778409
1597575,280030,292390,577.5952099984017
1597592,280030,292400,210.17131696874483
1597602,280030,292405,295.6035178935988
1597623,280030,292410,220.6372270189522
1597635,280030,292420,134.5302595940525
1597689,280030,292430,568.6793705666377
1597701,280030,292440,601.7528904998493
3922997,530010,292450,580.73806534966
1597717,280030,292460,360.85971744220456
1597738,280030,292465,324.75795815795755
1597752,280030,292467,404.5930116090604
3125179,310620,292470,599.8419344959245
1597782,280030,292480,391.41676424255957
1597796,280030,292490,444.1871132505319
1597797,280030,292500,557.3662318336081
1597817,280030,292510,537.825189387587
1597821,280030,292520,218.46691148815916
1597851,280030,292525,334.5374575357474
3125294,310620,292530,642.1391305417246
1597906,280030,292540,602.4422429057057
3125315,310620,292550,572.292112829666
1597936,280030,292560,538.154680969735
3125340,310620,292570,627.6726071749213
1597954,280030,292575,380.8138821523299
1597991,280030,292580,279.7502512088316
1597999,280030,292590,235.03632350490344
1598011,280030,292593,337.4845747903576
1598018,280030,292595,312.85187200779046
1598044,280030,292600,567.352123502824
1598057,280030,292610,264.76578848559996
13432532,172100,292620,411.4921397813891
1598063,280030,292630,271.2998488807359
3923354,530010,292640,588.5823851027662
1598082,280030,292650,148.81339581771147
1598084,280030,292660,160.77479960361805
3125491,310620,292665,599.5670613986161
1598126,280030,292670,594.522302365323
3125527,310620,292680,642.8261271052736
1598132,280030,292690,618.8057324434701
1598161,280030,292700,113.85258643101535
1598179,280030,292710,295.9611961614649
1598214,280030,292720,403.10802172740614
1598236,280030,292730,285.37431112018777
1598252,280030,292740,277.3454656230501
14743977,292740,292750,124.2669706387456
1598278,280030,292760,174.34971757221814
14743998,292740,292770,372.49550657357196
14744002,292740,292780,262.8005637577908
14744033,292740,292790,146.2273122325824
14744123,292740,292800,213.65231620182433
14744049,292740,292805,287.97090295415865
3923638,530010,292810,481.461294370497
3923699,530010,292820,521.0449665693254
14744152,292740,292830,111.98174586170342
13432847,172100,292840,427.18841121564907
14744108,292740,292850,112.87212563877145
14744158,292740,292860,52.54227391036326
14744173,292740,292870,82.06882073377095
14744202,292740,292880,101.31381974414627
13433003,172100,292890,437.2058662029738
14744241,292740,292895,201.24802451737747
14744257,292740,292900,65.03848475625514
3923836,530010,292905,482.032641313828
14744255,292740,292910,65.43045746151253
14744279,292740,292920,43.766628304564065
14744288,292740,292925,416.3503619793038
14744306,292740,292930,78.3228602887221
14744381,292740,292935,251.29101653867278
14744407,292740,292937,228.1460850886572
14744463,292740,292940,103.95574539484582
14744529,292740,292950,51.10700077096094
14744556,292740,292960,78.95811436135834
14744571,292740,292970,153.6571131950403
14744574,292740,292975,38.40381143396382
14744577,292740,292980,307.0273491795463
14744579,292740,292990,360.1595881184247
14744583,292740,293000,511.63253257214683
14744609,292740,293010,334.234762187154
3924207,530010,293015,527.4201783202661
14744614,292740,293020,514.3580879472494
3924210,530010,293030,544.6483304121701
14744640,292740,293040,127.79534232462048
14744652,292740,293050,156.15683245695664
14744656,292740,293060,261.4758057073669
14744686,292740,293070,23.18172036344399
14744696,292740,293075,538.3060489982246
1598988,280030,293076,140.34643578643986
1598992,280030,293077,440.97342912043524
14744722,292740,293080,354.8824729852424
3924318,530010,293090,543.7819378432243
14744773,292740,293100,318.9698114852147
14744776,292740,293105,436.8138024209685
14744777,292740,293110,129.3565960187649
14744783,292740,293120,89.97779996474586
14744790,292740,293130,278.49268119291526
3126509,310620,293135,513.6174984857217
14744831,292740,293140,76.6401033565035
14744833,292740,293150,173.9382116089887
14744835,292740,293160,126.62436397638676
14744846,292740,293170,66.1790792143676
14744905,292740,293180,385.15079744293456
1599228,280030,293190,188.04870573729627
1599266,280030,293200,289.6418099031494
14744978,292740,293210,130.47343054131713
14744979,292740,293220,172.57742403512592
14744983,292740,293230,176.03033531589992
14744991,292740,293240,434.7433766158082
14744999,292740,293245,395.27194754844805
14745004,292740,293250,263.9550530825463
14745018,292740,293260,490.34688371342077
14745030,292740,293270,199.49238459106965
14745041,292740,293280,298.61576175793914
14745049,292740,293290,75.92219979425579
14745052,292740,293300,202.7303881105687
14745079,292740,293305,233.83219795372923
14745080,292740,293310,254.24889005015086
14745083,292740,293315,326.95260771499375
14745085,292740,293317,96.52688681397643
14745096,292740,293320,12.486676143333177
14745105,292740,293325,502.3105204260549
14745164,292740,293330,328.7857465833702
14745176,292740,293340,299.7333426673335
13433942,172100,293345,529.2606082982155
14745182,292740,293350,132.3739564883995
14745194,292740,293360,517.9075004670542
3122163,310620,310270,508.1546770369654
1594221,280030,310330,1341.1148819836942
1594227,280030,310340,852.7955339355499
1594239,280030,310350,1472.420667737584
1594248,280030,310360,1442.8634382308926
1594252,280030,310370,1231.5472438830154
1594254,280030,310375,1547.8886088121583
1594257,280030,310380,1328.2475400387075
1594278,280030,310390,1326.7347174829126
1594279,280030,310400,1432.3128547972494
1594280,280030,310410,1567.8438259521135
1594282,280030,310420,1381.1804541147173
1594284,280030,310430,1511.896976692879
1594297,280030,310440,1338.7426141631902
1594298,280030,310445,973.1792954072724
1594299,280030,310450,1124.6379581742597
1594334,280030,310460,1311.8236314227918
1594340,280030,310470,904.9652006465233
1594345,280030,310480,1112.964303434494
1594371,280030,310490,1483.8714682811521
1594383,280030,310500,1188.923603251813
1594395,280030,310510,1390.833970500027
1594399,280030,310520,669.3950085949475
1594400,280030,310530,1559.6020376695542
1594409,280030,310540,1216.011513727156
1594413,280030,310550,1274.663617545111
1594417,280030,310560,1351.3013748558876
1594454,280030,310570,1222.8484446037244
1594477,280030,310590,1359.9696916065732
1594494,280030,310600,1183.2993589530329
1594508,280030,310610,1400.3986914949717
1594512,280030,310620,1241.3480527211025
3121914,310620,310630,169.63197186900638
3121915,310620,310640,56.31315946917692
3121927,310620,310650,362.9940405201275
3121935,310620,310660,474.37644899778127
3121928,310620,310665,531.0961931442622
3121939,310620,310670,29.344915606989222
3121941,310620,310680,188.94036084613694
3121942,310620,310690,220.97059992551135
3121945,310620,310700,207.56193366068874
3121952,310620,310710,215.1081185594184
3121976,310620,310720,255.94702297546766
3121978,310620,310730,311.22005880181325
3121986,310620,310740,141.00714553411393
3121992,310620,310750,228.20849644118755
3121999,310620,310760,296.5312416922706
3122003,310620,310770,52.145226266062295
3122005,310620,310780,168.57440505915818
3122017,310620,310790,365.64710070220315
3122020,310620,310800,151.68402337532612
3122027,310620,310810,56.82136529886474
3122030,310620,310820,430.4651470626066
3122036,310620,310825,517.5450649662977
3122049,310620,310830,350.4637539542201
3122053,310620,310840,320.44231859157753
3122055,310620,310850,352.11426535572485
3122069,310620,310855,391.038747012998
3919960,530010,310860,377.1445063167376
3122066,310620,310870,125.88116833466262
3122078,310620,310880,159.01096014907216
3122080,310620,310890,334.63661178699226
3122105,310620,310900,39.20324625993136
3122109,310620,310910,376.9628602640606
3122110,310620,310920,227.9041585937699
3122113,310620,310925,183.19822155449663
3920016,530010,310930,162.33217693366993
3122133,310620,310940,303.19193128729086
3920026,530010,310945,94.51983332862322
3122148,310620,310950,309.5759227108531
